~/code/kanata/tools ❯ sudo python3 touchpad-logger.py
# Logging touchpad events from /dev/input/by-path/platform-AMDI0010:03-event-mouse
# Press Enter to insert a label marker, Ctrl+C to stop
# timestamp_ms, event, x, y, dx, dy, displacement

   53508.1, MOVE, 16, 434, 1, 0, 1.0
   53515.2, MOVE, 17, 434, 1, 0, 1.0
   53529.5, MOVE, 18, 434, 1, 0, 1.0
   53579.0, MOVE, 10, 434, -8, 0, 8.0
   53649.9, MOVE, 4, 434, -6, 0, 6.0
   53657.0, MOVE, 2, 433, -2, -1, 2.2
   53664.1, MOVE, 0, 433, -2, 0, 2.0
   53671.2, FINGER_UP, , , , ,

# --- gesture 5 ---
accidental
# LABEL: accidental
   59329.3, FINGER_DOWN, , , , ,
   59329.4, TOUCH, 56, 460, 0, 0, 0.0
   59359.9, MOVE, 55, 461, -1, 1, 1.4
   59367.0, MOVE, 37, 465, -18, 4, 18.4
   59374.1, FINGER_UP, , , , ,
   59412.3, FINGER_DOWN, , , , ,
   59412.3, TOUCH, 1330, 423, 0, 0, 0.0
   59466.2, FINGER_UP, , , , ,
   59493.1, FINGER_DOWN, , , , ,
   59493.1, TOUCH, 27, 460, 0, 0, 0.0
   59558.4, MOVE, 27, 461, 0, 1, 1.0
   59565.5, FINGER_UP, , , , ,

# --- gesture 6 ---
accidental
# LABEL: accidental
   70061.1, FINGER_DOWN, , , , ,
   70061.1, TOUCH, 792, 413, 0, 0, 0.0
   70078.5, MOVE, 789, 413, -3, 0, 3.0
   70085.6, MOVE, 784, 413, -5, 0, 5.0
   70092.8, MOVE, 779, 413, -5, 0, 5.0
   70099.8, MOVE, 774, 412, -5, -1, 5.1
   70106.9, MOVE, 769, 410, -5, -2, 5.4
   70114.0, MOVE, 763, 408, -6, -2, 6.3
   70121.2, MOVE, 757, 403, -6, -5, 7.8
   70128.1, MOVE, 752, 397, -5, -6, 7.8
   70135.2, MOVE, 747, 389, -5, -8, 9.4
   70142.3, MOVE, 743, 378, -4, -11, 11.7
   70149.4, MOVE, 739, 367, -4, -11, 11.7
   70156.5, MOVE, 735, 355, -4, -12, 12.6
   70163.5, MOVE, 732, 343, -3, -12, 12.4
   70170.6, MOVE, 730, 333, -2, -10, 10.2
   70177.7, MOVE, 728, 324, -2, -9, 9.2
   70184.8, MOVE, 728, 316, 0, -8, 8.0
   70191.9, MOVE, 728, 309, 0, -7, 7.0
   70198.9, MOVE, 730, 304, 2, -5, 5.4
   70206.0, MOVE, 733, 299, 3, -5, 5.8
   70213.1, MOVE, 737, 294, 4, -5, 6.4
   70220.2, MOVE, 744, 289, 7, -5, 8.6
   70227.4, MOVE, 750, 285, 6, -4, 7.2
   70234.4, MOVE, 758, 281, 8, -4, 8.9
   70241.5, MOVE, 767, 278, 9, -3, 9.5
   70248.5, MOVE, 775, 275, 8, -3, 8.5
   70255.6, MOVE, 784, 272, 9, -3, 9.5
   70262.7, MOVE, 793, 269, 9, -3, 9.5
   70269.8, MOVE, 802, 267, 9, -2, 9.2
   70276.9, MOVE, 811, 265, 9, -2, 9.2
   70283.9, MOVE, 820, 262, 9, -3, 9.5
   70291.1, MOVE, 829, 260, 9, -2, 9.2
   70298.1, MOVE, 839, 258, 10, -2, 10.2
   70305.2, MOVE, 848, 255, 9, -3, 9.5
   70312.3, MOVE, 857, 253, 9, -2, 9.2
   70319.4, MOVE, 866, 251, 9, -2, 9.2
   70326.5, MOVE, 873, 250, 7, -1, 7.1
   70333.6, MOVE, 880, 249, 7, -1, 7.1
   70340.7, MOVE, 884, 248, 4, -1, 4.1
   70347.7, MOVE, 887, 248, 3, 0, 3.0
   70354.8, MOVE, 889, 248, 2, 0, 2.0
   70361.9, MOVE, 890, 248, 1, 0, 1.0
   70404.4, MOVE, 888, 250, -2, 2, 2.8
   70411.5, MOVE, 883, 254, -5, 4, 6.4
   70418.6, MOVE, 877, 258, -6, 4, 7.2
   70425.6, MOVE, 869, 264, -8, 6, 10.0
   70432.7, MOVE, 861, 269, -8, 5, 9.4
   70440.5, MOVE, 854, 273, -7, 4, 8.1
   70446.9, MOVE, 850, 276, -4, 3, 5.0
   70454.0, MOVE, 847, 278, -3, 2, 3.6
   70461.1, MOVE, 846, 278, -1, 0, 1.0
   70468.1, MOVE, 845, 279, -1, 1, 1.4
   70475.2, MOVE, 844, 279, -1, 0, 1.0
   70503.6, MOVE, 843, 278, -1, -1, 1.4
   70510.7, FINGER_UP, , , , ,

# --- gesture 7 ---
intentional
# LABEL: intentional
   74525.0, FINGER_DOWN, , , , ,
   74525.0, TOUCH, 880, 274, 0, 0, 0.0
   74541.9, MOVE, 879, 274, -1, 0, 1.0
   74549.0, MOVE, 876, 275, -3, 1, 3.2
   74556.1, MOVE, 873, 277, -3, 2, 3.6
   74563.2, MOVE, 870, 279, -3, 2, 3.6
   74570.3, MOVE, 867, 280, -3, 1, 3.2
   74577.4, MOVE, 865, 281, -2, 1, 2.2
   74584.5, MOVE, 860, 284, -5, 3, 5.8
   74591.5, MOVE, 854, 289, -6, 5, 7.8
   74598.6, MOVE, 846, 295, -8, 6, 10.0
   74605.7, MOVE, 837, 303, -9, 8, 12.0
   74612.7, MOVE, 828, 311, -9, 8, 12.0
   74619.8, MOVE, 818, 320, -10, 9, 13.5
   74626.9, MOVE, 808, 330, -10, 10, 14.1
   74634.0, MOVE, 799, 339, -9, 9, 12.7
   74641.1, MOVE, 792, 346, -7, 7, 9.9
   74648.1, MOVE, 785, 351, -7, 5, 8.6
   74655.2, MOVE, 780, 355, -5, 4, 6.4
   74662.3, MOVE, 775, 358, -5, 3, 5.8
   74669.4, MOVE, 770, 360, -5, 2, 5.4
   74676.5, MOVE, 765, 362, -5, 2, 5.4
   74683.6, MOVE, 760, 364, -5, 2, 5.4
   74690.8, MOVE, 754, 366, -6, 2, 6.3
   74697.7, MOVE, 748, 368, -6, 2, 6.3
   74704.8, MOVE, 742, 371, -6, 3, 6.7
   74711.9, MOVE, 736, 373, -6, 2, 6.3
   74719.0, MOVE, 731, 375, -5, 2, 5.4
   74726.0, MOVE, 726, 377, -5, 2, 5.4
   74733.1, MOVE, 722, 379, -4, 2, 4.5
   74740.2, MOVE, 720, 379, -2, 0, 2.0
   74747.3, MOVE, 719, 379, -1, 0, 1.0
   74754.3, MOVE, 718, 379, -1, 0, 1.0
   74768.5, MOVE, 717, 379, -1, 0, 1.0
   74775.6, MOVE, 717, 378, 0, -1, 1.0
   74789.8, FINGER_UP, , , , ,

# --- gesture 8 ---
ac   77011.0, FINGER_DOWN, , , , ,
   77011.1, TOUCH, 1312, 410, 0, 0, 0.0
   77042.7, MOVE, 1313, 408, 1, -2, 2.2
   77056.9, FINGER_UP, , , , ,
   79845.4, FINGER_DOWN, , , , ,
   79845.4, TOUCH, 830, 530, 0, 0, 0.0
   79855.9, MOVE, 826, 531, -4, 1, 4.1
   79863.0, MOVE, 816, 535, -10, 4, 10.8
   79870.0, MOVE, 803, 540, -13, 5, 13.9
   79877.1, MOVE, 787, 545, -16, 5, 16.8
   79884.2, MOVE, 771, 550, -16, 5, 16.8
   79891.3, MOVE, 756, 554, -15, 4, 15.5
   79898.5, MOVE, 739, 556, -17, 2, 17.1
   79905.4, MOVE, 723, 558, -16, 2, 16.1
   79912.5, MOVE, 706, 557, -17, -1, 17.0
   79919.6, MOVE, 690, 554, -16, -3, 16.3
   79926.7, MOVE, 674, 550, -16, -4, 16.5
   79933.8, MOVE, 659, 542, -15, -8, 17.0
   79940.9, MOVE, 644, 532, -15, -10, 18.0
   79948.0, MOVE, 632, 519, -12, -13, 17.7
   79955.0, MOVE, 620, 503, -12, -16, 20.0
   79962.1, MOVE, 610, 484, -10, -19, 21.5
   79969.2, MOVE, 601, 464, -9, -20, 21.9
   79976.3, MOVE, 595, 442, -6, -22, 22.8
   79983.4, MOVE, 590, 421, -5, -21, 21.6
   79990.5, MOVE, 588, 401, -2, -20, 20.1
   79997.5, MOVE, 586, 383, -2, -18, 18.1
   80004.7, MOVE, 586, 368, 0, -15, 15.0
   80011.7, MOVE, 587, 357, 1, -11, 11.0
   80018.8, MOVE, 588, 348, 1, -9, 9.1
   80025.8, MOVE, 589, 342, 1, -6, 6.1
   80032.9, MOVE, 590, 339, 1, -3, 3.2
   80040.0, MOVE, 593, 336, 3, -3, 4.2
   80047.1, MOVE, 597, 333, 4, -3, 5.0
   80054.2, MOVE, 605, 330, 8, -3, 8.5
   80061.3, MOVE, 614, 328, 9, -2, 9.2
   80068.3, MOVE, 624, 326, 10, -2, 10.2
   80075.4, MOVE, 635, 326, 11, 0, 11.0
   80082.5, MOVE, 646, 326, 11, 0, 11.0
   80089.6, MOVE, 658, 327, 12, 1, 12.0
   80096.7, MOVE, 670, 328, 12, 1, 12.0
   80103.8, MOVE, 684, 329, 14, 1, 14.0
   80111.0, MOVE, 698, 330, 14, 1, 14.0
   80117.9, MOVE, 713, 332, 15, 2, 15.1
   80125.0, MOVE, 727, 333, 14, 1, 14.0
   80132.1, MOVE, 740, 336, 13, 3, 13.3
   80139.2, MOVE, 751, 338, 11, 2, 11.2
   80146.3, MOVE, 758, 341, 7, 3, 7.6
   80153.4, MOVE, 761, 342, 3, 1, 3.2
   80160.5, MOVE, 763, 343, 2, 1, 2.2
   80167.5, MOVE, 764, 344, 1, 1, 1.4
   80174.6, MOVE, 763, 345, -1, 1, 1.4
   80181.7, MOVE, 759, 346, -4, 1, 4.1
   80188.8, MOVE, 751, 349, -8, 3, 8.5
   80195.9, MOVE, 740, 353, -11, 4, 11.7
   80203.0, MOVE, 727, 358, -13, 5, 13.9
   80210.1, MOVE, 713, 362, -14, 4, 14.6
   80217.3, MOVE, 699, 366, -14, 4, 14.6
   80224.2, MOVE, 683, 371, -16, 5, 16.8
   80231.3, MOVE, 666, 377, -17, 6, 18.0
   80238.4, MOVE, 648, 384, -18, 7, 19.3
   80245.5, MOVE, 630, 392, -18, 8, 19.7
   80252.6, MOVE, 613, 400, -17, 8, 18.8
   80259.7, MOVE, 597, 408, -16, 8, 17.9
   80266.7, MOVE, 583, 416, -14, 8, 16.1
   80273.8, MOVE, 571, 423, -12, 7, 13.9
   80280.9, MOVE, 561, 431, -10, 8, 12.8
   80288.0, MOVE, 553, 437, -8, 6, 10.0
   80295.1, MOVE, 548, 442, -5, 5, 7.1
   80302.1, MOVE, 545, 445, -3, 3, 4.2
   80309.2, MOVE, 544, 447, -1, 2, 2.2
   80316.3, MOVE, 543, 448, -1, 1, 1.4
   80323.6, MOVE, 543, 451, 0, 3, 3.0
   80330.5, MOVE, 544, 455, 1, 4, 4.1
   80337.6, MOVE, 546, 459, 2, 4, 4.5
   80344.7, MOVE, 549, 464, 3, 5, 5.8
   80351.8, MOVE, 555, 467, 6, 3, 6.7
   80358.9, MOVE, 564, 471, 9, 4, 9.8
   80365.9, MOVE, 577, 472, 13, 1, 13.0
   80373.0, MOVE, 592, 472, 15, 0, 15.0
   80380.1, MOVE, 608, 470, 16, -2, 16.1
   80387.2, MOVE, 624, 467, 16, -3, 16.3
   80394.3, MOVE, 639, 462, 15, -5, 15.8
   80401.3, MOVE, 652, 455, 13, -7, 14.8
   80408.4, MOVE, 663, 448, 11, -7, 13.0
   80415.5, MOVE, 672, 439, 9, -9, 12.7
   80422.6, MOVE, 679, 428, 7, -11, 13.0
   80429.8, MOVE, 685, 416, 6, -12, 13.4
   80436.7, MOVE, 690, 403, 5, -13, 13.9
   80443.8, MOVE, 693, 391, 3, -12, 12.4
   80450.9, MOVE, 694, 379, 1, -12, 12.0
   80458.0, MOVE, 693, 368, -1, -11, 11.0
   80465.1, MOVE, 689, 360, -4, -8, 8.9
   80472.2, MOVE, 682, 353, -7, -7, 9.9
   80479.3, MOVE, 671, 348, -11, -5, 12.1
   80486.4, MOVE, 657, 345, -14, -3, 14.3
   80493.4, MOVE, 640, 343, -17, -2, 17.1
   80500.5, MOVE, 625, 342, -15, -1, 15.0
   80507.6, MOVE, 610, 341, -15, -1, 15.0
   80514.7, MOVE, 596, 341, -14, 0, 14.0
   80521.8, MOVE, 582, 341, -14, 0, 14.0
   80528.9, MOVE, 569, 341, -13, 0, 13.0
   80536.1, MOVE, 555, 343, -14, 2, 14.1
   80543.0, MOVE, 542, 345, -13, 2, 13.2
   80550.1, MOVE, 530, 348, -12, 3, 12.4
   80557.2, MOVE, 519, 351, -11, 3, 11.4
   80564.3, MOVE, 508, 353, -11, 2, 11.2
   80571.4, MOVE, 498, 356, -10, 3, 10.4
   80578.5, MOVE, 490, 357, -8, 1, 8.1
   80585.6, MOVE, 483, 358, -7, 1, 7.1
   80592.6, MOVE, 478, 359, -5, 1, 5.1
   80599.8, MOVE, 474, 359, -4, 0, 4.0
   80606.8, MOVE, 471, 359, -3, 0, 3.0
   80614.0, FINGER_UP, , , , ,
   81006.9, FINGER_DOWN, , , , ,
   81007.0, TOUCH, 877, 616, 0, 0, 0.0
   81017.9, MOVE, 876, 615, -1, -1, 1.4
   81025.0, MOVE, 872, 613, -4, -2, 4.5
   81032.3, MOVE, 865, 609, -7, -4, 8.1
   81039.1, MOVE, 856, 605, -9, -4, 9.8
   81046.2, MOVE, 847, 602, -9, -3, 9.5
   81053.3, MOVE, 836, 598, -11, -4, 11.7
   81060.4, MOVE, 824, 594, -12, -4, 12.6
   81067.6, MOVE, 811, 590, -13, -4, 13.6
   81074.6, MOVE, 796, 587, -15, -3, 15.3
   81081.6, MOVE, 781, 583, -15, -4, 15.5
   81088.7, MOVE, 765, 578, -16, -5, 16.8
   81095.8, MOVE, 750, 574, -15, -4, 15.5
   81102.9, MOVE, 735, 569, -15, -5, 15.8
   81110.0, MOVE, 720, 564, -15, -5, 15.8
   81117.1, MOVE, 707, 559, -13, -5, 13.9
   81124.2, MOVE, 695, 553, -12, -6, 13.4
   81131.3, MOVE, 684, 548, -11, -5, 12.1
   81138.4, MOVE, 675, 542, -9, -6, 10.8
   81145.4, MOVE, 666, 535, -9, -7, 11.4
   81152.5, MOVE, 659, 528, -7, -7, 9.9
   81159.6, MOVE, 652, 521, -7, -7, 9.9
   81166.7, MOVE, 646, 513, -6, -8, 10.0
   81173.9, MOVE, 641, 504, -5, -9, 10.3
   81180.9, MOVE, 635, 494, -6, -10, 11.7
   81187.9, MOVE, 629, 482, -6, -12, 13.4
   81195.0, MOVE, 624, 469, -5, -13, 13.9
   81202.1, MOVE, 620, 455, -4, -14, 14.6
   81209.2, MOVE, 616, 440, -4, -15, 15.5
   81216.3, MOVE, 614, 424, -2, -16, 16.1
   81223.4, MOVE, 613, 407, -1, -17, 17.0
   81230.5, MOVE, 614, 391, 1, -16, 16.0
   81237.6, MOVE, 614, 376, 0, -15, 15.0
   81244.7, MOVE, 615, 362, 1, -14, 14.0
   81251.8, MOVE, 616, 348, 1, -14, 14.0
   81258.8, MOVE, 617, 336, 1, -12, 12.0
   81265.9, MOVE, 617, 325, 0, -11, 11.0
   81273.0, MOVE, 618, 315, 1, -10, 10.0
   81280.2, MOVE, 618, 304, 0, -11, 11.0
   81287.2, MOVE, 619, 294, 1, -10, 10.0
   81294.3, MOVE, 620, 284, 1, -10, 10.0
   81301.3, MOVE, 622, 275, 2, -9, 9.2
   81308.4, MOVE, 624, 265, 2, -10, 10.2
   81315.5, MOVE, 626, 256, 2, -9, 9.2
   81322.6, MOVE, 629, 249, 3, -7, 7.6
   81329.7, MOVE, 631, 242, 2, -7, 7.3
   81336.8, MOVE, 633, 238, 2, -4, 4.5
   81343.8, MOVE, 634, 236, 1, -2, 2.2
   81372.2, MOVE, 634, 235, 0, -1, 1.0
   81379.3, MOVE, 632, 237, -2, 2, 2.8
   81387.1, MOVE, 629, 241, -3, 4, 5.0
   81393.4, MOVE, 625, 248, -4, 7, 8.1
   81400.5, MOVE, 618, 258, -7, 10, 12.2
   81407.6, MOVE, 610, 271, -8, 13, 15.3
   81414.7, MOVE, 601, 286, -9, 15, 17.5
   81421.8, MOVE, 592, 301, -9, 15, 17.5
   81428.9, MOVE, 583, 318, -9, 17, 19.2
   81435.9, MOVE, 575, 335, -8, 17, 18.8
   81443.0, MOVE, 568, 352, -7, 17, 18.4
   81450.1, MOVE, 561, 371, -7, 19, 20.2
   81457.2, MOVE, 555, 389, -6, 18, 19.0
   81464.3, MOVE, 550, 408, -5, 19, 19.6
   81471.4, MOVE, 546, 426, -4, 18, 18.4
   81478.5, MOVE, 542, 445, -4, 19, 19.4
   81485.5, MOVE, 538, 464, -4, 19, 19.4
   81493.3, MOVE, 533, 482, -5, 18, 18.7
   81499.7, MOVE, 530, 499, -3, 17, 17.3
   81506.8, MOVE, 527, 514, -3, 15, 15.3
   81513.9, MOVE, 524, 527, -3, 13, 13.3
   81521.0, MOVE, 521, 538, -3, 11, 11.4
   81528.0, MOVE, 519, 546, -2, 8, 8.2
   81535.1, MOVE, 518, 553, -1, 7, 7.1
   81542.2, MOVE, 517, 558, -1, 5, 5.1
   81549.3, MOVE, 516, 561, -1, 3, 3.2
   81556.4, MOVE, 516, 563, 0, 2, 2.0
   81563.5, MOVE, 516, 565, 0, 2, 2.0
   81641.5, FINGER_UP, , , , ,
   83084.4, FINGER_DOWN, , , , ,
   83084.5, TOUCH, 557, 191, 0, 0, 0.0
   83129.7, MOVE, 559, 191, 2, 0, 2.0
   83136.8, MOVE, 563, 190, 4, -1, 4.1
   83143.9, MOVE, 569, 189, 6, -1, 6.1
   83151.0, MOVE, 575, 186, 6, -3, 6.7
   83158.1, MOVE, 582, 184, 7, -2, 7.3
   83165.2, MOVE, 588, 181, 6, -3, 6.7
   83172.3, MOVE, 594, 179, 6, -2, 6.3
   83179.3, MOVE, 600, 177, 6, -2, 6.3
   83186.4, MOVE, 606, 175, 6, -2, 6.3
   83194.2, MOVE, 612, 173, 6, -2, 6.3
   83200.6, MOVE, 616, 171, 4, -2, 4.5
   83207.7, MOVE, 621, 169, 5, -2, 5.4
   83214.8, MOVE, 625, 167, 4, -2, 4.5
   83221.8, MOVE, 628, 166, 3, -1, 3.2
   83228.9, MOVE, 630, 165, 2, -1, 2.2
   83236.0, MOVE, 632, 164, 2, -1, 2.2
   83243.1, MOVE, 634, 163, 2, -1, 2.2
   83250.2, MOVE, 636, 162, 2, -1, 2.2
   83257.3, MOVE, 637, 161, 1, -1, 1.4
   83264.4, MOVE, 638, 161, 1, 0, 1.0
   83285.6, MOVE, 639, 161, 1, 0, 1.0
   83306.9, MOVE, 640, 161, 1, 0, 1.0
   83321.0, MOVE, 640, 162, 0, 1, 1.0
   83328.1, MOVE, 641, 162, 1, 0, 1.0
   83335.2, MOVE, 641, 163, 0, 1, 1.0
   83349.3, MOVE, 641, 164, 0, 1, 1.0
   83363.5, MOVE, 641, 165, 0, 1, 1.0
   83377.7, MOVE, 640, 165, -1, 0, 1.0
   83399.0, MOVE, 641, 166, 1, 1, 1.4
   83406.8, MOVE, 643, 167, 2, 1, 2.2
   83413.1, MOVE, 648, 168, 5, 1, 5.1
   83420.2, MOVE, 653, 168, 5, 0, 5.0
   83427.3, MOVE, 660, 168, 7, 0, 7.0
   83434.4, MOVE, 667, 167, 7, -1, 7.1
   83441.5, MOVE, 675, 165, 8, -2, 8.2
   83448.5, MOVE, 686, 161, 11, -4, 11.7
   83455.6, MOVE, 698, 156, 12, -5, 13.0
   83462.7, MOVE, 712, 151, 14, -5, 14.9
   83469.8, MOVE, 726, 146, 14, -5, 14.9
   83476.9, MOVE, 740, 142, 14, -4, 14.6
   83484.0, MOVE, 753, 140, 13, -2, 13.2
   83491.1, MOVE, 766, 138, 13, -2, 13.2
   83498.2, MOVE, 777, 138, 11, 0, 11.0
   83505.3, MOVE, 787, 139, 10, 1, 10.0
   83512.9, MOVE, 795, 141, 8, 2, 8.2
   83519.4, MOVE, 799, 142, 4, 1, 4.1
   83526.6, MOVE, 802, 143, 3, 1, 3.2
   83533.6, FINGER_UP, , , , ,
   84344.9, FINGER_DOWN, , , , ,
   84345.0, TOUCH, 584, 297, 0, 0, 0.0
   84426.8, MOVE, 585, 296, 1, -1, 1.4
   84433.8, MOVE, 586, 296, 1, 0, 1.0
   84440.9, MOVE, 589, 295, 3, -1, 3.2
   84448.0, MOVE, 593, 293, 4, -2, 4.5
   84455.1, MOVE, 597, 292, 4, -1, 4.1
   84462.2, MOVE, 603, 290, 6, -2, 6.3
   84469.4, MOVE, 610, 287, 7, -3, 7.6
   84476.4, MOVE, 619, 283, 9, -4, 9.8
   84483.5, MOVE, 628, 278, 9, -5, 10.3
   84490.5, MOVE, 638, 272, 10, -6, 11.7
   84497.6, MOVE, 649, 265, 11, -7, 13.0
   84504.7, MOVE, 663, 257, 14, -8, 16.1
   84511.8, MOVE, 678, 247, 15, -10, 18.0
   84518.9, MOVE, 695, 238, 17, -9, 19.2
   84526.0, MOVE, 712, 230, 17, -8, 18.8
   84533.0, MOVE, 729, 223, 17, -7, 18.4
   84540.1, MOVE, 746, 218, 17, -5, 17.7
   84547.2, MOVE, 761, 216, 15, -2, 15.1
   84554.3, MOVE, 775, 215, 14, -1, 14.0
   84561.4, MOVE, 789, 216, 14, 1, 14.0
   84568.5, MOVE, 803, 218, 14, 2, 14.1
   84575.6, MOVE, 816, 221, 13, 3, 13.3
   84582.6, MOVE, 827, 225, 11, 4, 11.7
   84589.7, MOVE, 838, 229, 11, 4, 11.7
   84596.8, MOVE, 849, 232, 11, 3, 11.4
   84603.9, MOVE, 858, 234, 9, 2, 9.2
   84611.0, MOVE, 866, 236, 8, 2, 8.2
   84618.1, MOVE, 875, 236, 9, 0, 9.0
   84625.1, MOVE, 883, 236, 8, 0, 8.0
   84632.2, MOVE, 891, 235, 8, -1, 8.1
   84639.3, MOVE, 900, 234, 9, -1, 9.1
   84646.4, MOVE, 909, 233, 9, -1, 9.1
   84653.5, MOVE, 918, 232, 9, -1, 9.1
   84660.6, MOVE, 928, 232, 10, 0, 10.0
   84667.7, MOVE, 938, 231, 10, -1, 10.0
   84674.8, MOVE, 949, 232, 11, 1, 11.0
   84681.9, MOVE, 960, 232, 11, 0, 11.0
   84688.9, MOVE, 972, 233, 12, 1, 12.0
   84696.0, MOVE, 984, 234, 12, 1, 12.0
   84703.1, MOVE, 996, 235, 12, 1, 12.0
   84710.1, MOVE, 1008, 236, 12, 1, 12.0
   84717.2, MOVE, 1020, 238, 12, 2, 12.2
   84724.3, MOVE, 1032, 240, 12, 2, 12.2
   84731.4, MOVE, 1043, 242, 11, 2, 11.2
   84738.5, MOVE, 1054, 243, 11, 1, 11.0
   84745.6, MOVE, 1064, 245, 10, 2, 10.2
   84752.6, MOVE, 1073, 246, 9, 1, 9.1
   84759.7, MOVE, 1081, 247, 8, 1, 8.1
   84766.8, MOVE, 1087, 246, 6, -1, 6.1
   84773.9, MOVE, 1093, 245, 6, -1, 6.1
   84781.0, FINGER_UP, , , , ,

# LABEL: ac
   88613.3, FINGER_DOWN, , , , ,
   88613.4, TOUCH, 673, 325, 0, 0, 0.0
   88637.3, MOVE, 673, 326, 0, 1, 1.0
   88644.4, MOVE, 673, 327, 0, 1, 1.0
   88651.5, MOVE, 673, 329, 0, 2, 2.0
   88658.6, MOVE, 674, 334, 1, 5, 5.1
   88665.7, MOVE, 676, 340, 2, 6, 6.3
